Image Class,Image File,Brisque Score
lung_scc,lungscc2976.jpeg,56.76919190495582
lung_scc,lungscc2634.jpeg,55.01465310792307
lung_scc,lungscc4378.jpeg,54.29525235501407
lung_scc,lungscc3629.jpeg,50.725225209676836
lung_scc,lungscc2715.jpeg,51.653469440975385
lung_scc,lungscc1353.jpeg,51.05655960868725
lung_scc,lungscc87.jpeg,49.451158557180264
lung_scc,lungscc3225.jpeg,51.8154916129848
lung_scc,lungscc2530.jpeg,55.642692793030704
lung_scc,lungscc3676.jpeg,45.82536206497534
lung_scc,lungscc3134.jpeg,49.21339362327828
lung_scc,lungscc4018.jpeg,40.536661264842536
lung_scc,lungscc542.jpeg,44.8506874089239
lung_scc,lungscc993.jpeg,45.676772103513116
lung_scc,lungscc4220.jpeg,45.48406186332622
lung_scc,lungscc3492.jpeg,43.77753933517758
lung_scc,lungscc2156.jpeg,46.47125546818674
lung_scc,lungscc10.jpeg,55.86001216143242
lung_scc,lungscc3645.jpeg,53.19115612747666
lung_scc,lungscc3670.jpeg,45.73315739756114
lung_scc,lungscc3942.jpeg,62.04460656719547
lung_scc,lungscc2467.jpeg,51.424371220407096
lung_scc,lungscc3909.jpeg,44.42166585617721
lung_scc,lungscc3086.jpeg,52.76677038631746
lung_scc,lungscc1652.jpeg,44.2572121854416
lung_scc,lungscc682.jpeg,50.8043698517242
lung_scc,lungscc4107.jpeg,49.89754503771175
lung_scc,lungscc147.jpeg,41.622731195980435
lung_scc,lungscc4705.jpeg,51.59460534602735
lung_scc,lungscc1668.jpeg,42.66628794124162
lung_scc,lungscc4512.jpeg,56.102655212302324
lung_scc,lungscc3625.jpeg,40.88689786933227
lung_scc,lungscc3754.jpeg,52.62118689355245
lung_scc,lungscc2244.jpeg,43.215648352807165
lung_scc,lungscc878.jpeg,51.361908786165685
lung_scc,lungscc4583.jpeg,43.14489907079425
lung_scc,lungscc2066.jpeg,44.51631941695243
lung_scc,lungscc2435.jpeg,51.82744799434076
lung_scc,lungscc1859.jpeg,53.855491960364105
lung_scc,lungscc4350.jpeg,49.45586021932533
lung_scc,lungscc917.jpeg,46.184925404271866
lung_scc,lungscc3762.jpeg,55.88741987227078
lung_scc,lungscc930.jpeg,46.0341873907017
lung_scc,lungscc4736.jpeg,49.571354997499014
lung_scc,lungscc4843.jpeg,47.44604077109042
lung_scc,lungscc4025.jpeg,51.22573893270041
lung_scc,lungscc1877.jpeg,57.07506639207733
lung_scc,lungscc4700.jpeg,46.79898843584189
lung_scc,lungscc3608.jpeg,54.31097353968832
lung_scc,lungscc1162.jpeg,48.48616627437852
lung_scc,lungscc42.jpeg,55.12439375441713
lung_scc,lungscc2730.jpeg,42.84995201097385
lung_scc,lungscc349.jpeg,49.31996507111691
lung_scc,lungscc3114.jpeg,51.740825909641984
lung_scc,lungscc2104.jpeg,46.67819236440843
lung_scc,lungscc1088.jpeg,47.79196197375083
lung_scc,lungscc417.jpeg,41.10844182453965
lung_scc,lungscc2307.jpeg,47.664814581483114
lung_scc,lungscc4361.jpeg,45.534882514746954
lung_scc,lungscc3675.jpeg,48.868019484556015
lung_scc,lungscc92.jpeg,46.621888135101784
lung_scc,lungscc4480.jpeg,40.79787051182163
lung_scc,lungscc4139.jpeg,53.47677510026412
lung_scc,lungscc2403.jpeg,51.8499196532583
lung_scc,lungscc2425.jpeg,47.31100255083945
lung_scc,lungscc3724.jpeg,50.092096595978745
lung_scc,lungscc4715.jpeg,47.56403908008585
lung_scc,lungscc4109.jpeg,51.52677502539618
lung_scc,lungscc3602.jpeg,48.85444342730452
lung_scc,lungscc2109.jpeg,54.865528611743656
lung_scc,lungscc3199.jpeg,50.305356268427516
lung_scc,lungscc3173.jpeg,46.20794220852983
lung_scc,lungscc385.jpeg,47.15814783686412
lung_scc,lungscc91.jpeg,51.78959488190546
lung_scc,lungscc1551.jpeg,50.26522957282165
lung_scc,lungscc4150.jpeg,43.52643618577835
lung_scc,lungscc3060.jpeg,44.155277207054354
lung_scc,lungscc3792.jpeg,51.83052265424689
lung_scc,lungscc1178.jpeg,53.9830619030632
lung_scc,lungscc4555.jpeg,51.901533286385046
lung_scc,lungscc2557.jpeg,41.838808455049815
lung_scc,lungscc3010.jpeg,52.77521940915139
lung_scc,lungscc2812.jpeg,50.68614752626124
lung_scc,lungscc231.jpeg,54.04808344247485
lung_scc,lungscc1897.jpeg,50.222254963754466
lung_scc,lungscc1930.jpeg,46.0754909929627
lung_scc,lungscc3967.jpeg,55.91788446799919
lung_scc,lungscc4841.jpeg,47.7653261010598
lung_scc,lungscc3527.jpeg,50.905289660171974
lung_scc,lungscc98.jpeg,50.91168743810087
lung_scc,lungscc1716.jpeg,54.89278859287296
lung_scc,lungscc4995.jpeg,50.8533755275931
lung_scc,lungscc819.jpeg,46.812322176342235
lung_scc,lungscc3148.jpeg,50.234602168645864
lung_scc,lungscc1035.jpeg,45.663265211706715
lung_scc,lungscc3547.jpeg,41.229037183578015
lung_scc,lungscc104.jpeg,44.32825430499619
lung_scc,lungscc4153.jpeg,47.87065011864067
lung_scc,lungscc1641.jpeg,62.496741226850844
lung_scc,lungscc3519.jpeg,47.18672022899065
lung_scc,lungscc3741.jpeg,45.62067581286564
lung_scc,lungscc134.jpeg,50.17368913664197
lung_scc,lungscc1886.jpeg,42.425286009050154
lung_scc,lungscc4834.jpeg,54.17927177044416
lung_scc,lungscc2433.jpeg,53.10280717916973
lung_scc,lungscc2049.jpeg,46.893764072616335
lung_scc,lungscc4991.jpeg,55.587398188742526
lung_scc,lungscc1845.jpeg,50.14228859790032
lung_scc,lungscc1435.jpeg,46.34508733113236
lung_scc,lungscc3291.jpeg,52.10376520805059
lung_scc,lungscc505.jpeg,50.68917832063343
lung_scc,lungscc1658.jpeg,50.27140778246607
lung_scc,lungscc2700.jpeg,42.46448297134802
lung_scc,lungscc4312.jpeg,45.2966301405979
lung_scc,lungscc4958.jpeg,50.138516095301696
lung_scc,lungscc3407.jpeg,43.34835463956219
lung_scc,lungscc3631.jpeg,48.0464656804331
lung_scc,lungscc3439.jpeg,44.43597308507057
lung_scc,lungscc661.jpeg,52.631417618267704
lung_scc,lungscc1464.jpeg,47.31967495829085
lung_scc,lungscc165.jpeg,52.917242143781294
lung_scc,lungscc2656.jpeg,38.78120620695742
lung_scc,lungscc3202.jpeg,48.69389060205819
lung_scc,lungscc3490.jpeg,40.75834548070608
lung_scc,lungscc3798.jpeg,54.77452485094895
lung_scc,lungscc2600.jpeg,47.2378086548234
lung_scc,lungscc408.jpeg,51.62397936964052
lung_scc,lungscc549.jpeg,44.90696795767778
lung_scc,lungscc4898.jpeg,42.82709533142494
lung_scc,lungscc3209.jpeg,47.70463244595166
lung_scc,lungscc1825.jpeg,48.48534313137199
lung_scc,lungscc256.jpeg,51.908445558020475
lung_scc,lungscc1229.jpeg,50.6314780663956
lung_scc,lungscc4654.jpeg,40.54682895061043
lung_scc,lungscc441.jpeg,45.94584354622336
lung_scc,lungscc4769.jpeg,47.227193264190504
lung_scc,lungscc225.jpeg,52.03241361384002
lung_scc,lungscc589.jpeg,49.53266497066144
lung_scc,lungscc4132.jpeg,56.18467562290843
lung_scc,lungscc2101.jpeg,50.12429004291354
lung_scc,lungscc3514.jpeg,43.97016978753797
lung_scc,lungscc2116.jpeg,45.095982992354124
lung_scc,lungscc3461.jpeg,49.64592160254912
lung_scc,lungscc3851.jpeg,47.73559808280001
lung_scc,lungscc3143.jpeg,42.33943501111864
lung_scc,lungscc1912.jpeg,48.304271564505456
lung_scc,lungscc1840.jpeg,48.08755724839588
lung_scc,lungscc1148.jpeg,48.19707748842367
lung_scc,lungscc3220.jpeg,49.72336092158352
lung_scc,lungscc704.jpeg,51.62800488862658
lung_scc,lungscc318.jpeg,48.144460981590754
lung_scc,lungscc3290.jpeg,52.974650166735245
lung_scc,lungscc908.jpeg,53.084904359202
lung_scc,lungscc2808.jpeg,45.089430547323985
lung_scc,lungscc910.jpeg,48.26341150930861
lung_scc,lungscc863.jpeg,51.26278598482074
lung_scc,lungscc764.jpeg,49.81535527630669
lung_scc,lungscc1781.jpeg,52.05346805325186
lung_scc,lungscc3480.jpeg,52.69073205143829
lung_scc,lungscc574.jpeg,55.13185501225675
lung_scc,lungscc2015.jpeg,49.035534762309084
lung_scc,lungscc2902.jpeg,50.118079087487644
lung_scc,lungscc4693.jpeg,53.807246896995906
lung_scc,lungscc4968.jpeg,54.030780955118615
lung_scc,lungscc4304.jpeg,44.03130384656558
lung_scc,lungscc1108.jpeg,54.17688956585229
lung_scc,lungscc2034.jpeg,42.84892947106775
lung_scc,lungscc3730.jpeg,41.89811727380274
lung_scc,lungscc4029.jpeg,49.72341482750741
lung_scc,lungscc3650.jpeg,52.253602355942434
lung_scc,lungscc2057.jpeg,48.03116804646194
lung_scc,lungscc3767.jpeg,44.19072812049885
lung_scc,lungscc2549.jpeg,50.655704390597606
lung_scc,lungscc1861.jpeg,55.260152480025425
lung_scc,lungscc3870.jpeg,52.32262086944442
lung_scc,lungscc684.jpeg,45.311354055179066
lung_scc,lungscc3834.jpeg,44.4245820422187
lung_scc,lungscc1813.jpeg,53.37540303316629
lung_scc,lungscc1428.jpeg,52.09045043686862
lung_scc,lungscc4737.jpeg,46.427299103354216
lung_scc,lungscc932.jpeg,57.07506639207733
lung_scc,lungscc3838.jpeg,48.21723628423783
lung_scc,lungscc822.jpeg,48.76461530907497
lung_scc,lungscc915.jpeg,47.90414956589822
lung_scc,lungscc4520.jpeg,54.48689161047807
lung_scc,lungscc4946.jpeg,50.43235911138785
lung_scc,lungscc1309.jpeg,52.27136093872352
lung_scc,lungscc478.jpeg,42.84370094744949
lung_scc,lungscc2122.jpeg,54.07008502879964
lung_scc,lungscc4155.jpeg,50.5589581458257
lung_scc,lungscc438.jpeg,49.12741396091846
lung_scc,lungscc2987.jpeg,54.345677968709964
lung_scc,lungscc4864.jpeg,50.61785487317988
lung_scc,lungscc213.jpeg,49.70486397275201
lung_scc,lungscc741.jpeg,51.30150590182822
lung_scc,lungscc1692.jpeg,45.81700607533875
lung_scc,lungscc4280.jpeg,47.212416195875534
lung_scc,lungscc4114.jpeg,48.069065457705705
lung_scc,lungscc2319.jpeg,52.64584103914919
lung_scc,lungscc654.jpeg,44.53487823534735
lung_scc,lungscc1268.jpeg,54.09814498560601
lung_scc,lungscc4706.jpeg,53.08333711442853
lung_scc,lungscc3585.jpeg,52.10911694905778
lung_scc,lungscc4812.jpeg,47.874320647001895
lung_scc,lungscc1803.jpeg,49.30051091811637
lung_scc,lungscc2087.jpeg,52.05346805325186
lung_scc,lungscc1416.jpeg,43.02499577254477
lung_scc,lungscc322.jpeg,52.43888534502875
lung_scc,lungscc3706.jpeg,47.154258668657775
lung_scc,lungscc4373.jpeg,54.12938813284231
lung_scc,lungscc571.jpeg,46.16022384727714
lung_scc,lungscc2735.jpeg,46.78039999827146
lung_scc,lungscc797.jpeg,51.544206141412445
lung_scc,lungscc4028.jpeg,41.96322209587876
lung_scc,lungscc1541.jpeg,45.5275770272701
lung_scc,lungscc4085.jpeg,48.52520980331596
lung_scc,lungscc866.jpeg,49.159097137993825
lung_scc,lungscc798.jpeg,44.64970171756747
lung_scc,lungscc4816.jpeg,41.41006520991536
lung_scc,lungscc130.jpeg,45.23468524491361
lung_scc,lungscc4810.jpeg,47.34396898168367
lung_scc,lungscc3383.jpeg,54.424221722543365
lung_scc,lungscc3366.jpeg,53.510127247624354
lung_scc,lungscc4979.jpeg,55.201367463570904
lung_scc,lungscc803.jpeg,51.40619803844058
lung_scc,lungscc319.jpeg,41.954389071897566
lung_scc,lungscc234.jpeg,48.09071597327463
lung_scc,lungscc3502.jpeg,51.37114117772225
lung_scc,lungscc4351.jpeg,55.29127550164398
lung_scc,lungscc4065.jpeg,54.659042643853894
lung_scc,lungscc3236.jpeg,47.4781911121747
lung_scc,lungscc3244.jpeg,58.31141852046878
lung_scc,lungscc626.jpeg,51.42430630929036
lung_scc,lungscc2981.jpeg,50.08194477431468
lung_scc,lungscc1176.jpeg,50.43137568629297
lung_scc,lungscc1457.jpeg,47.421863766136966
lung_scc,lungscc4811.jpeg,49.6499941318842
lung_scc,lungscc4631.jpeg,56.268877251457724
lung_scc,lungscc1770.jpeg,51.556615232366056
lung_scc,lungscc2881.jpeg,45.93312882973984
lung_scc,lungscc766.jpeg,47.2923178988959
lung_scc,lungscc3006.jpeg,42.10524986586378
lung_scc,lungscc2388.jpeg,49.979239946294314
lung_scc,lungscc2629.jpeg,48.47736565452132
lung_scc,lungscc4781.jpeg,47.71199229625344
lung_scc,lungscc3738.jpeg,48.132204136093236
lung_scc,lungscc3656.jpeg,51.93224469678077
lung_scc,lungscc2205.jpeg,45.9995996581807
lung_scc,lungscc4519.jpeg,48.4621100837505
lung_scc,lungscc2782.jpeg,45.89963280952517
lung_scc,lungscc2071.jpeg,46.417748387095884
lung_scc,lungscc3112.jpeg,47.374667988245704
lung_scc,lungscc757.jpeg,59.161535889912415
lung_scc,lungscc2511.jpeg,49.494073619922546
lung_scc,lungscc4757.jpeg,53.71016107138311
lung_scc,lungscc3102.jpeg,45.300201781002414
lung_scc,lungscc512.jpeg,56.83126511571774
lung_scc,lungscc320.jpeg,50.751762515159925
lung_scc,lungscc2304.jpeg,46.074601308520954
lung_scc,lungscc4002.jpeg,51.85860086498562
lung_scc,lungscc3187.jpeg,41.21961762694011
lung_scc,lungscc3726.jpeg,43.19425066681251
lung_scc,lungscc218.jpeg,49.57765262867244
lung_scc,lungscc3146.jpeg,47.22280021044659
lung_scc,lungscc621.jpeg,50.57464486338253
lung_scc,lungscc190.jpeg,55.24594785137842
lung_scc,lungscc4504.jpeg,52.81984081309267
lung_scc,lungscc3616.jpeg,49.43741890708563
lung_scc,lungscc3474.jpeg,43.31405203076267
lung_scc,lungscc4044.jpeg,45.31940646088262
lung_scc,lungscc44.jpeg,51.58037084554243
lung_scc,lungscc1476.jpeg,51.599781525850716
lung_scc,lungscc3087.jpeg,46.79275865397821
lung_scc,lungscc279.jpeg,49.025628540408405
lung_scc,lungscc2592.jpeg,49.47889618083249
lung_scc,lungscc1844.jpeg,49.85252073738408
lung_scc,lungscc3640.jpeg,39.173967963543504
lung_scc,lungscc1590.jpeg,47.64738507003196
lung_scc,lungscc3496.jpeg,54.30257132280016
lung_scc,lungscc729.jpeg,45.00185876540965
lung_scc,lungscc4200.jpeg,50.85631547868829
lung_scc,lungscc1024.jpeg,51.5826024284697
lung_scc,lungscc2999.jpeg,54.2051987912084
lung_scc,lungscc1981.jpeg,54.46868495944406
lung_scc,lungscc1900.jpeg,51.39779727202094
lung_scc,lungscc2854.jpeg,50.3974572065508
lung_scc,lungscc1502.jpeg,51.53897193166071
lung_scc,lungscc2199.jpeg,50.284517625222605
lung_scc,lungscc4679.jpeg,45.753917565550495
lung_scc,lungscc4547.jpeg,56.98915512019025
lung_scc,lungscc2218.jpeg,39.783723380375335
lung_scc,lungscc3758.jpeg,50.95753536395134
lung_scc,lungscc347.jpeg,44.945732779136364
lung_scc,lungscc1683.jpeg,62.06038313558358
lung_scc,lungscc4094.jpeg,50.45878081893508
lung_scc,lungscc2235.jpeg,42.013863775828185
lung_scc,lungscc893.jpeg,51.63900459700639
lung_scc,lungscc652.jpeg,43.56671728598471
lung_scc,lungscc871.jpeg,46.43889566306186
lung_scc,lungscc4358.jpeg,45.61309687314744
lung_scc,lungscc3609.jpeg,49.437983625804094
lung_scc,lungscc1429.jpeg,47.843579659959545
lung_scc,lungscc4993.jpeg,53.41998932160331
lung_scc,lungscc3739.jpeg,45.39379586339041
lung_scc,lungscc76.jpeg,45.37254379853661
lung_scc,lungscc3278.jpeg,49.61228819804816
lung_scc,lungscc259.jpeg,53.3504595608226
lung_scc,lungscc3532.jpeg,54.2740514289969
lung_scc,lungscc3950.jpeg,52.94891763167615
lung_scc,lungscc2535.jpeg,54.54103754420666
lung_scc,lungscc1208.jpeg,41.63995285522728
lung_scc,lungscc2078.jpeg,56.19553011646494
lung_scc,lungscc3379.jpeg,50.9557392110963
lung_scc,lungscc900.jpeg,56.26227470280989
lung_scc,lungscc1594.jpeg,51.22245690384827
lung_scc,lungscc3498.jpeg,48.16934833227819
lung_scc,lungscc1047.jpeg,56.63519592138718
lung_scc,lungscc2779.jpeg,50.7228965765938
lung_scc,lungscc1489.jpeg,41.20879018703292
lung_scc,lungscc2928.jpeg,41.996742711474525
lung_scc,lungscc3230.jpeg,56.85693386437649
lung_scc,lungscc2279.jpeg,50.26583201310072
lung_scc,lungscc3880.jpeg,46.74167733087492
lung_scc,lungscc4521.jpeg,50.29295070684222
lung_scc,lungscc964.jpeg,50.52845468142934
lung_scc,lungscc961.jpeg,52.030534222148816
lung_scc,lungscc1720.jpeg,52.71802387437751
lung_scc,lungscc3828.jpeg,54.10653986894769
lung_scc,lungscc3245.jpeg,54.241569193803315
lung_scc,lungscc2345.jpeg,49.50914966437617
lung_scc,lungscc2264.jpeg,46.14773332351828
lung_scc,lungscc3467.jpeg,52.480266587485374
lung_scc,lungscc3127.jpeg,49.35965876908094
lung_scc,lungscc2970.jpeg,52.903555312019506
lung_scc,lungscc1029.jpeg,43.356105978946715
lung_scc,lungscc4581.jpeg,45.55120377390321
lung_scc,lungscc49.jpeg,51.28525158990553
lung_scc,lungscc907.jpeg,50.278730675844116
lung_scc,lungscc668.jpeg,50.616845442464836
lung_scc,lungscc1139.jpeg,53.8745371207975
lung_scc,lungscc1437.jpeg,50.27651612606198
lung_scc,lungscc2313.jpeg,52.947073042532196
lung_scc,lungscc2234.jpeg,48.08972574844242
lung_scc,lungscc4331.jpeg,52.30321750365337
lung_scc,lungscc47.jpeg,52.58102134863802
lung_scc,lungscc4633.jpeg,41.37120548626396
lung_scc,lungscc2290.jpeg,52.167460070626674
lung_scc,lungscc2826.jpeg,54.440701654030335
lung_scc,lungscc2784.jpeg,51.77496686049696
lung_scc,lungscc2647.jpeg,56.50497519093605
lung_scc,lungscc4250.jpeg,51.87163972545861
lung_scc,lungscc4297.jpeg,49.41534686141742
lung_scc,lungscc4586.jpeg,53.551143850718034
lung_scc,lungscc2259.jpeg,51.015700278455796
lung_scc,lungscc245.jpeg,49.08711172782998
lung_scc,lungscc4807.jpeg,51.96763006094065
lung_scc,lungscc4797.jpeg,48.601720399404684
lung_scc,lungscc612.jpeg,57.932179250365465
lung_scc,lungscc2988.jpeg,51.17316930191075
lung_scc,lungscc4017.jpeg,55.41758683035388
lung_scc,lungscc999.jpeg,48.82332489932159
lung_scc,lungscc181.jpeg,47.161445869753805
lung_scc,lungscc2670.jpeg,50.68231031276841
lung_scc,lungscc4169.jpeg,52.18843249085987
lung_scc,lungscc992.jpeg,49.94503098588697
lung_scc,lungscc2045.jpeg,46.30494915853032
lung_scc,lungscc2807.jpeg,44.297151975466676
lung_scc,lungscc69.jpeg,46.674004145078214
lung_scc,lungscc2250.jpeg,48.67041518679511
lung_scc,lungscc2016.jpeg,52.55918972648098
lung_scc,lungscc733.jpeg,52.098418609862364
lung_scc,lungscc3049.jpeg,57.447667751868124
lung_scc,lungscc4129.jpeg,55.22665352355668
lung_scc,lungscc2418.jpeg,48.33110668220567
lung_scc,lungscc321.jpeg,45.61823864789275
lung_scc,lungscc2938.jpeg,46.28845584557777
lung_scc,lungscc2827.jpeg,45.79723986629128
lung_scc,lungscc2371.jpeg,53.625355215202234
lung_scc,lungscc1350.jpeg,49.35037108537776
lung_scc,lungscc4622.jpeg,51.06452811066637
lung_scc,lungscc3765.jpeg,51.909170138672124
lung_scc,lungscc2870.jpeg,49.28647097060181
lung_scc,lungscc2664.jpeg,43.81284786091973
lung_scc,lungscc2395.jpeg,55.527162905129416
lung_scc,lungscc4103.jpeg,50.54439886061661
lung_scc,lungscc523.jpeg,51.86563269146413
lung_scc,lungscc3135.jpeg,51.41817515988507
lung_scc,lungscc1017.jpeg,44.492262156073906
lung_scc,lungscc3816.jpeg,45.44642372392113
lung_scc,lungscc1084.jpeg,46.60688200296258
lung_scc,lungscc4318.jpeg,44.3820700482232
lung_scc,lungscc1250.jpeg,54.72396449697587
lung_scc,lungscc4306.jpeg,49.35416303950316
lung_scc,lungscc2175.jpeg,50.67277611474057
lung_scc,lungscc3352.jpeg,52.84345479531018
lung_scc,lungscc4544.jpeg,53.60935558249386
lung_scc,lungscc114.jpeg,57.00468774009423
lung_scc,lungscc4359.jpeg,52.460624832149705
lung_scc,lungscc1140.jpeg,51.73758633339352
lung_scc,lungscc3843.jpeg,51.55989140812662
lung_scc,lungscc4341.jpeg,57.381958963597725
lung_scc,lungscc2749.jpeg,52.79784130623884
lung_scc,lungscc2454.jpeg,44.819726916591634
lung_scc,lungscc1621.jpeg,48.27849803600495
lung_scc,lungscc3025.jpeg,45.90215650075888
lung_scc,lungscc1366.jpeg,48.00507891326819
lung_scc,lungscc2795.jpeg,53.42652916115341
lung_scc,lungscc1041.jpeg,55.15245652979635
lung_scc,lungscc4553.jpeg,48.853114067392625
lung_scc,lungscc223.jpeg,50.04212967558496
lung_scc,lungscc314.jpeg,51.14845215149896
lung_scc,lungscc4186.jpeg,57.09175506621804
lung_scc,lungscc3677.jpeg,47.54239517531548
lung_scc,lungscc1902.jpeg,46.09657252537622
lung_scc,lungscc3546.jpeg,49.56363587302084
lung_scc,lungscc2653.jpeg,52.95156439646607
lung_scc,lungscc1075.jpeg,50.87463578205367
lung_scc,lungscc2883.jpeg,51.02043378980588
lung_scc,lungscc1228.jpeg,49.195795616746494
lung_scc,lungscc520.jpeg,46.7194544339288
lung_scc,lungscc4931.jpeg,46.656160780600516
lung_scc,lungscc4281.jpeg,53.50272228609728
lung_scc,lungscc2085.jpeg,47.12744962450731
lung_scc,lungscc3166.jpeg,51.40660711637756
lung_scc,lungscc3995.jpeg,52.061363291258175
lung_scc,lungscc3774.jpeg,52.761411766258874
lung_scc,lungscc904.jpeg,44.20326380455853
lung_scc,lungscc4925.jpeg,48.23437787535872
lung_scc,lungscc2327.jpeg,52.16905988736798
lung_scc,lungscc342.jpeg,48.4665643966093
lung_scc,lungscc699.jpeg,49.72172545554369
lung_scc,lungscc4660.jpeg,45.60396410618418
lung_scc,lungscc499.jpeg,48.96119898130334
lung_scc,lungscc1368.jpeg,50.49803484392757
lung_scc,lungscc2737.jpeg,47.706678027266406
lung_scc,lungscc41.jpeg,50.13173142003811
lung_scc,lungscc2740.jpeg,43.896786833713435
lung_scc,lungscc2524.jpeg,51.87163972545861
lung_scc,lungscc4204.jpeg,58.50877938584128
lung_scc,lungscc1253.jpeg,48.14420568420982
lung_scc,lungscc325.jpeg,43.23206905718493
lung_scc,lungscc2659.jpeg,48.47456683107961
lung_scc,lungscc809.jpeg,40.391142853866626
lung_scc,lungscc434.jpeg,44.51424752839452
lung_scc,lungscc4211.jpeg,51.88650771288118
lung_scc,lungscc2124.jpeg,46.139334021244935
lung_scc,lungscc3295.jpeg,51.89341987232123
lung_scc,lungscc1161.jpeg,45.76786682969984
lung_scc,lungscc3952.jpeg,46.57398038427263
lung_scc,lungscc3140.jpeg,45.66053581592152
lung_scc,lungscc4970.jpeg,42.44880682974107
lung_scc,lungscc4357.jpeg,53.0460875931021
lung_scc,lungscc978.jpeg,48.392531878360586
lung_scc,lungscc4366.jpeg,45.7458011063255
lung_scc,lungscc4689.jpeg,51.16233306884439
lung_scc,lungscc3125.jpeg,54.18873608280714
lung_scc,lungscc1908.jpeg,47.79780080988357
lung_scc,lungscc4394.jpeg,41.254555346616456
lung_scc,lungscc3534.jpeg,46.82975511811284
lung_scc,lungscc195.jpeg,42.82751220252541
lung_scc,lungscc1133.jpeg,45.213744831924686
lung_scc,lungscc2917.jpeg,48.165790761209195
lung_scc,lungscc1172.jpeg,47.621085246204046
lung_scc,lungscc4245.jpeg,50.32970934428519
lung_scc,lungscc313.jpeg,44.9636468272266
lung_scc,lungscc2107.jpeg,46.88300173206025
lung_scc,lungscc645.jpeg,43.99950365098354
lung_scc,lungscc848.jpeg,49.358992636701686
lung_scc,lungscc1696.jpeg,50.51542205474183
lung_scc,lungscc4380.jpeg,44.811773393577226
lung_scc,lungscc3342.jpeg,48.565424221685106
lung_scc,lungscc1128.jpeg,51.97856337348807
lung_scc,lungscc4701.jpeg,48.10411537871241
lung_scc,lungscc2427.jpeg,51.92116088718464
lung_scc,lungscc1247.jpeg,51.32029227195332
lung_scc,lungscc1189.jpeg,48.44082353650262
lung_scc,lungscc814.jpeg,54.48707429237069
lung_scc,lungscc2548.jpeg,47.83818699927244
